JDCP-SI3,8c895504ffda4b9b912383d7,Log Analytics extension should be enabled in virtual machine scale sets for listed virtual machine i_1,[],5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,/providers/microsoft.authorization/policydefinitions/5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,0.24137931
JDCP-SC13,5b7b568405ad4a5cbd58fcd8,Audit VMs that do not use managed disks_1,[],06a78e20-9358-41c9-923c-fb736d382a4d,/providers/microsoft.authorization/policydefinitions/06a78e20-9358-41c9-923c-fb736d382a4d,0.24137931
JDCP-SC13,5b7b568405ad4a5cbd58fcd8,"Virtual machines should encrypt temp disks, caches, and data flows between Compute and Storage resou_1",[],0961003e-5a0a-4549-abde-af6a37f2724d,/providers/microsoft.authorization/policydefinitions/0961003e-5a0a-4549-abde-af6a37f2724d,0.24137931
JDCP-SC13,5b7b568405ad4a5cbd58fcd8,Transparent Data Encryption on SQL databases should be enabled_1,[],17k78e20-9358-41c9-923c-fb736d382a12,/providers/microsoft.authorization/policydefinitions/17k78e20-9358-41c9-923c-fb736d382a12,0.24137931
JDCP-SC13,5b7b568405ad4a5cbd58fcd8,Storage account containing the container with activity logs must be encrypted with BYOK_1,[],fbb99e8e-e444-4da0-9ff1-75c92f5a85b2,/providers/microsoft.authorization/policydefinitions/fbb99e8e-e444-4da0-9ff1-75c92f5a85b2,0.24137931
JDCP-SC28,1c82cc4b4eb94b7ea1503174,SQL servers should use customer-managed keys to encrypt data at rest_1,[],0a370ff3-6cab-4e85-8995-295fd854c5b8,/providers/microsoft.authorization/policydefinitions/0a370ff3-6cab-4e85-8995-295fd854c5b8,0.24137931
JDCP-SC28,1c82cc4b4eb94b7ea1503174,Transparent Data Encryption on SQL databases should be enabled_1,[],17k78e20-9358-41c9-923c-fb736d382a12,/providers/microsoft.authorization/policydefinitions/17k78e20-9358-41c9-923c-fb736d382a12,0.24137931
JDCP-SC28,1c82cc4b4eb94b7ea1503174,Storage accounts should use customer-managed key for encryption_1,[],6fac406b-40ca-413b-bf8e-0bf964659c25,/providers/microsoft.authorization/policydefinitions/6fac406b-40ca-413b-bf8e-0bf964659c25,0.24137931
JDCP-SC28,1c82cc4b4eb94b7ea1503174,SQL managed instances should use customer-managed keys to encrypt data at rest_1,[],ac01ad65-10e5-46df-bdd9-6b0cad13e1d2,/providers/microsoft.authorization/policydefinitions/ac01ad65-10e5-46df-bdd9-6b0cad13e1d2,0.24137931
JDCP-SC28,dd7ad8147f2949c0830231b4,Microsoft Defender for Storage should be enabled_1,[],640d2586-54d2-465f-877f-9ffc1d2109f4,/providers/microsoft.authorization/policydefinitions/640d2586-54d2-465f-877f-9ffc1d2109f4,
JDCP-IR6,1458c087e61b42f8bab6d3ce,Log Analytics extension should be enabled in virtual machine scale sets for listed virtual machine i_1,[],5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,/providers/microsoft.authorization/policydefinitions/5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,[Preview]: Log Analytics Extension should be enabled for listed virtual machine images_1,[],32133ab0-ee4b-4b44-98d6-042180979d50,/providers/microsoft.authorization/policydefinitions/32133ab0-ee4b-4b44-98d6-042180979d50,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Logic Apps should be enabled_1,[],34f95f76-5386-4de7-b824-0d8478470c9d,/providers/microsoft.authorization/policydefinitions/34f95f76-5386-4de7-b824-0d8478470c9d,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in IoT Hub should be enabled_1,[],383856f8-de7f-44a2-81fc-e5135b5c2aa4,/providers/microsoft.authorization/policydefinitions/383856f8-de7f-44a2-81fc-e5135b5c2aa4,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Security operations_2,[],3b980d31-7904-4bb7-8575-5665739a8052,/providers/microsoft.authorization/policydefinitions/3b980d31-7904-4bb7-8575-5665739a8052,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Security operations_3,[],3b980d31-7904-4bb7-8575-5665739a8052,/providers/microsoft.authorization/policydefinitions/3b980d31-7904-4bb7-8575-5665739a8052,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Security operations_1,[],3b980d31-7904-4bb7-8575-5665739a8052,/providers/microsoft.authorization/policydefinitions/3b980d31-7904-4bb7-8575-5665739a8052,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Batch accounts should be enabled_1,[],428256e6-1fac-4f48-a757-df34c2b3336d,/providers/microsoft.authorization/policydefinitions/428256e6-1fac-4f48-a757-df34c2b3336d,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Log Analytics extension should be enabled in virtual machine scale sets for listed virtual machine i_1,[],5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,/providers/microsoft.authorization/policydefinitions/5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Event Hub should be enabled_1,[],83a214f7-d01a-484b-91a9-ed54470c9a6a,/providers/microsoft.authorization/policydefinitions/83a214f7-d01a-484b-91a9-ed54470c9a6a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,App Service apps should have resource logs enabled_1,[],91a78b24-f231-4a8a-8da9-02c35b2b6510,/providers/microsoft.authorization/policydefinitions/91a78b24-f231-4a8a-8da9-02c35b2b6510,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Search services should be enabled_1,[],b4330a05-a843-4bc8-bf9a-cacce50c67f4,/providers/microsoft.authorization/policydefinitions/b4330a05-a843-4bc8-bf9a-cacce50c67f4,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_8,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_9,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_4,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_7,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_6,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_10,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_3,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_1,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_5,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Administrative operations_2,[],b954148f-4c11-4c38-8221-be76711e194a,/providers/microsoft.authorization/policydefinitions/b954148f-4c11-4c38-8221-be76711e194a,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Policy operations_1,[],c5447c04-a4d7-4ba8-a263-c9ee321a6858,/providers/microsoft.authorization/policydefinitions/c5447c04-a4d7-4ba8-a263-c9ee321a6858,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,An activity log alert should exist for specific Policy operations_2,[],c5447c04-a4d7-4ba8-a263-c9ee321a6858,/providers/microsoft.authorization/policydefinitions/c5447c04-a4d7-4ba8-a263-c9ee321a6858,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Data Lake Analytics should be enabled_1,[],c95c74d9-38fe-4f0d-af86-0c7d626a315c,/providers/microsoft.authorization/policydefinitions/c95c74d9-38fe-4f0d-af86-0c7d626a315c,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Key Vault should be enabled_1,[],cf820ca0-f99e-4f3e-84fb-66e913812d21,/providers/microsoft.authorization/policydefinitions/cf820ca0-f99e-4f3e-84fb-66e913812d21,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Service Bus should be enabled_1,[],f8d36e2f-389b-4ee4-898d-21aeb69a0f45,/providers/microsoft.authorization/policydefinitions/f8d36e2f-389b-4ee4-898d-21aeb69a0f45,0.24137931
JDCP-AU2,087121fdca5e4a038f78346c,Resource logs in Azure Stream Analytics should be enabled_1,[],f9be5368-9bf5-4b84-9e0a-7850da98bb46,/providers/microsoft.authorization/policydefinitions/f9be5368-9bf5-4b84-9e0a-7850da98bb46,0.24137931
JDCP-AU3,053bc8fb52f74271ad9c4d2c,Log Analytics extension should be enabled in virtual machine scale sets for listed virtual machine i_1,[],5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,/providers/microsoft.authorization/policydefinitions/5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,0.24137931
